gender,age,id,became_member_on,income
F,69,9957,20170418,80000.0
F,32,9958,20140413,50000.0
F,61,9959,20171213,71000.0
M,40,9960,20180522,52000.0
,118,9961,20171203,
F,61,9962,20170730,47000.0
M,86,9963,20160113,44000.0
F,83,9964,20171221,82000.0
F,61,9965,20140715,60000.0
,118,9966,20151202,
M,88,9967,20180413,67000.0
M,48,9968,20180129,65000.0
F,53,9969,20180119,103000.0
F,52,9970,20170212,73000.0
,118,9971,20180701,
M,40,9972,20180512,64000.0
F,91,9973,20171214,54000.0
F,55,9974,20151022,101000.0
M,67,9975,20180402,66000.0
F,61,9976,20170902,97000.0
M,45,9977,20170831,55000.0
M,62,9978,20180221,62000.0
M,62,9979,20160115,33000.0
F,52,9980,20160710,63000.0
F,38,9981,20160518,48000.0
M,68,9982,20171102,51000.0
,118,9983,20151026,
F,42,9984,20170415,58000.0
M,59,9985,20160922,59000.0
M,45,9986,20170904,55000.0
M,71,9987,20180528,99000.0
M,51,9988,20140531,33000.0
M,57,9989,20170109,82000.0
M,71,9990,20170921,96000.0
F,37,9991,20170621,83000.0
F,44,9992,20170118,35000.0
F,64,9993,20140719,56000.0
M,46,9994,20171101,100000.0
M,89,9995,20160227,46000.0
M,48,9996,20170309,46000.0
M,65,9997,20180721,51000.0
M,63,9998,20160923,90000.0
,118,9999,20170506,
F,56,10000,20160809,71000.0
M,69,10001,20151122,62000.0
F,66,10002,20180515,74000.0
M,64,10003,20180602,53000.0
M,28,10004,20171004,64000.0
M,37,10005,20160814,66000.0
M,58,10006,20170311,82000.0
M,66,10007,20170930,69000.0
,118,10008,20171102,
F,55,10009,20170929,104000.0
F,48,10010,20170307,59000.0
F,32,10011,20180312,69000.0
,118,10012,20180131,
M,58,10013,20160215,103000.0
,118,10014,20160108,
F,68,10015,20160717,109000.0
,118,10016,20160221,
,118,10017,20171223,
F,66,10018,20180107,55000.0
M,30,10019,20130908,67000.0
F,96,10020,20160216,78000.0
M,62,10021,20170629,69000.0
F,33,10022,20170819,30000.0
M,60,10023,20140625,65000.0
,118,10024,20160807,
F,56,10025,20180118,46000.0
F,69,10026,20151114,83000.0
M,56,10027,20160316,70000.0
M,24,10028,20170823,35000.0
F,55,10029,20180110,80000.0
F,61,10030,20160425,77000.0
M,61,10031,20180318,78000.0
F,58,10032,20171122,87000.0
M,41,10033,20180527,44000.0
,118,10034,20170825,
M,27,10035,20130918,59000.0
F,44,10036,20170829,58000.0
F,65,10037,20180602,96000.0
F,30,10038,20151212,69000.0
F,68,10039,20161015,117000.0
,118,10040,20160715,
M,56,10041,20180502,67000.0
,118,10042,20170531,
M,53,10043,20180219,32000.0
,118,10044,20170227,
,118,10045,20160920,
M,33,10046,20150929,42000.0
M,52,10047,20180705,92000.0
M,57,10048,20160517,73000.0
M,58,10049,20171012,75000.0
,118,10050,20151221,
M,60,10051,20170702,51000.0
M,60,10052,20180131,32000.0
M,38,10053,20180512,48000.0
M,52,10054,20151112,79000.0
M,69,10055,20160711,61000.0
M,19,10056,20180101,54000.0
F,71,10057,20160610,64000.0
F,88,10058,20180228,61000.0
F,52,10059,20151114,78000.0
,118,10060,20151230,
F,49,10061,20180518,91000.0
M,61,10062,20151227,94000.0
F,25,10063,20161106,60000.0
,118,10064,20160105,
F,28,10065,20180226,72000.0
F,57,10066,20160710,93000.0
M,69,10067,20140811,44000.0
M,42,10068,20180405,62000.0
F,73,10069,20160828,62000.0
F,53,10070,20170228,42000.0
M,76,10071,20180623,51000.0
F,72,10072,20150910,75000.0
M,72,10073,20170307,46000.0
M,43,10074,20170805,37000.0
,118,10075,20160224,
M,28,10076,20180510,58000.0
M,89,10077,20151125,67000.0
M,38,10078,20180114,70000.0
,118,10079,20180603,
F,59,10080,20171030,93000.0
F,94,10081,20180208,49000.0
F,49,10082,20170319,60000.0
M,64,10083,20150926,75000.0
M,67,10084,20171024,88000.0
,118,10085,20150824,
F,53,10086,20171207,62000.0
M,63,10087,20171231,50000.0
M,53,10088,20151124,79000.0
,118,10089,20151203,
F,41,10090,20180713,93000.0
,118,10091,20171003,
F,61,10092,20170906,60000.0
F,80,10093,20161015,97000.0
M,27,10094,20141229,62000.0
F,71,10095,20160113,65000.0
F,57,10096,20171221,97000.0
F,54,10097,20170828,86000.0
F,39,10098,20171004,94000.0
F,95,10099,20160427,93000.0
M,66,10100,20150322,33000.0
,118,10101,20180526,
M,71,10102,20180319,78000.0
M,79,10103,20171001,31000.0
,118,10104,20150910,
,118,10105,20151119,
F,62,10106,20180304,51000.0
M,64,10107,20160306,84000.0
F,57,10108,20170730,102000.0
F,48,10109,20160327,91000.0
F,19,10110,20180331,31000.0
M,26,10111,20141019,53000.0
F,65,10112,20160707,44000.0
M,61,10113,20170803,52000.0
M,80,10114,20131122,34000.0
F,81,10115,20180105,110000.0
M,98,10116,20170518,64000.0
F,62,10117,20180420,88000.0
M,66,10118,20180607,83000.0
,118,10119,20180221,
F,76,10120,20161219,96000.0
F,84,10121,20171124,61000.0
M,64,10122,20171124,104000.0
,118,10123,20170805,
M,64,10124,20170910,69000.0
F,63,10125,20170323,98000.0
F,21,10126,20140225,50000.0
F,33,10127,20180522,42000.0
F,26,10128,20170621,73000.0
M,52,10129,20170226,67000.0
,118,10130,20160907,
M,49,10131,20150813,112000.0
M,59,10132,20171007,47000.0
F,39,10133,20161208,71000.0
F,91,10134,20150820,107000.0
F,50,10135,20170530,79000.0
F,22,10136,20180427,49000.0
M,54,10137,20180520,48000.0
M,66,10138,20170827,80000.0
F,80,10139,20170512,82000.0
M,38,10140,20180414,36000.0
M,58,10141,20170510,97000.0
,118,10142,20180412,
M,22,10143,20180718,41000.0
F,70,10144,20160717,98000.0
M,37,10145,20180405,48000.0
M,54,10146,20180529,105000.0
F,59,10147,20170921,47000.0
M,61,10148,20160112,54000.0
M,74,10149,20170903,51000.0
M,41,10150,20171013,44000.0
M,39,10151,20170917,70000.0
M,31,10152,20150605,37000.0
F,57,10153,20180205,51000.0
F,70,10154,20150728,101000.0
M,69,10155,20171204,71000.0
M,22,10156,20180114,59000.0
M,74,10157,20170819,85000.0
M,63,10158,20171213,32000.0
F,58,10159,20180115,39000.0
F,55,10160,20170627,71000.0
F,75,10161,20171028,66000.0
M,69,10162,20180415,30000.0
M,34,10163,20140616,35000.0
F,69,10164,20180304,43000.0
M,31,10165,20170802,49000.0
,118,10166,20180702,
M,51,10167,20150112,71000.0
M,63,10168,20160131,64000.0
M,70,10169,20180410,51000.0
F,63,10170,20171207,33000.0
,118,10171,20180201,
M,42,10172,20180515,53000.0
M,42,10173,20171221,54000.0
,118,10174,20160418,
M,23,10175,20170619,59000.0
M,57,10176,20180120,70000.0
F,67,10177,20130827,93000.0
M,40,10178,20180521,71000.0
M,21,10179,20170203,38000.0
M,64,10180,20170813,72000.0
,118,10181,20170814,
F,58,10182,20171115,54000.0
F,52,10183,20171221,105000.0
M,59,10184,20150219,36000.0
M,21,10185,20170916,45000.0
M,58,10186,20140423,43000.0
M,57,10187,20170823,50000.0
M,81,10188,20180114,79000.0
F,70,10189,20180615,97000.0
M,60,10190,20161221,84000.0
F,64,10191,20180117,76000.0
M,55,10192,20160220,91000.0
M,69,10193,20171007,116000.0
M,43,10194,20180524,61000.0
F,67,10195,20160904,67000.0
M,55,10196,20180106,68000.0
M,80,10197,20180127,32000.0
,118,10198,20161212,
F,74,10199,20180423,59000.0
F,45,10200,20170824,30000.0
F,53,10201,20180718,39000.0
M,20,10202,20171130,67000.0
M,60,10203,20180725,55000.0
F,43,10204,20171020,76000.0
M,87,10205,20180410,58000.0
M,57,10206,20170920,49000.0
,118,10207,20161101,
F,21,10208,20180309,58000.0
F,49,10209,20171129,58000.0
M,58,10210,20180630,38000.0
M,24,10211,20180418,70000.0
M,21,10212,20180306,63000.0
M,28,10213,20150420,74000.0
M,27,10214,20180407,35000.0
M,59,10215,20170715,76000.0
M,19,10216,20161013,49000.0
F,58,10217,20180512,51000.0
F,24,10218,20170517,38000.0
,118,10219,20171123,
F,64,10220,20160605,69000.0
,118,10221,20160219,
M,27,10222,20180712,50000.0
F,49,10223,20161203,77000.0
F,90,10224,20160410,111000.0
M,51,10225,20151031,47000.0
M,50,10226,20161229,76000.0
M,72,10227,20140204,31000.0
M,26,10228,20180218,48000.0
F,63,10229,20171217,56000.0
,118,10230,20171224,
F,63,10231,20170821,78000.0
M,40,10232,20151111,65000.0
M,67,10233,20170806,54000.0
M,69,10234,20150907,84000.0
M,67,10235,20170103,52000.0
M,73,10236,20180106,45000.0
M,50,10237,20180719,72000.0
M,59,10238,20180603,64000.0
F,81,10239,20180120,91000.0
M,48,10240,20180524,68000.0
M,38,10241,20160221,44000.0
M,19,10242,20180429,33000.0
,118,10243,20150923,
F,52,10244,20180408,67000.0
M,67,10245,20170417,38000.0
M,56,10246,20161013,36000.0
M,61,10247,20171128,85000.0
,118,10248,20170921,
M,68,10249,20140722,71000.0
M,76,10250,20150423,34000.0
F,77,10251,20160322,92000.0
M,63,10252,20180425,57000.0
M,39,10253,20160629,50000.0
M,51,10254,20160303,55000.0
M,50,10255,20130828,47000.0
F,54,10256,20180531,63000.0
M,53,10257,20171026,111000.0
M,60,10258,20170422,79000.0
,118,10259,20180312,
M,52,10260,20170925,85000.0
,118,10261,20150807,
,118,10262,20170806,
M,58,10263,20130813,62000.0
M,34,10264,20180313,48000.0
M,56,10265,20170228,93000.0
F,46,10266,20160827,85000.0
F,35,10267,20180429,65000.0
F,64,10268,20160424,72000.0
,118,10269,20171013,
M,24,10270,20180714,44000.0
,118,10271,20180430,
F,62,10272,20180127,80000.0
F,63,10273,20160804,111000.0
M,82,10274,20160930,61000.0
F,76,10275,20151205,115000.0
,118,10276,20150919,
M,71,10277,20150329,74000.0
,118,10278,20151007,
F,62,10279,20150920,85000.0
M,54,10280,20180325,111000.0
M,54,10281,20170719,70000.0
M,46,10282,20180726,74000.0
M,44,10283,20170903,32000.0
F,57,10284,20160816,75000.0
M,59,10285,20171129,87000.0
O,73,10286,20131213,57000.0
F,55,10287,20160905,52000.0
M,45,10288,20180531,40000.0
F,54,10289,20170917,117000.0
M,91,10290,20170902,76000.0
M,21,10291,20180721,61000.0
M,26,10292,20180124,39000.0
,118,10293,20151230,
F,55,10294,20150807,74000.0
M,77,10295,20170923,41000.0
F,83,10296,20170906,62000.0
F,51,10297,20151116,106000.0
F,52,10298,20151217,84000.0
M,54,10299,20160115,67000.0
F,29,10300,20170802,64000.0
F,73,10301,20161119,102000.0
F,29,10302,20171212,67000.0
M,65,10303,20180628,73000.0
M,82,10304,20160229,57000.0
M,57,10305,20160825,66000.0
F,59,10306,20161021,93000.0
M,18,10307,20180417,40000.0
F,48,10308,20170720,118000.0
M,50,10309,20160512,86000.0
M,57,10310,20180123,55000.0
M,35,10311,20170805,64000.0
F,30,10312,20141007,45000.0
M,56,10313,20160707,88000.0
M,58,10314,20170905,57000.0
F,69,10315,20171014,87000.0
F,66,10316,20171224,112000.0
M,39,10317,20180717,36000.0
M,93,10318,20160612,48000.0
F,62,10319,20160728,61000.0
F,70,10320,20170802,107000.0
M,31,10321,20180114,58000.0
M,23,10322,20171013,53000.0
F,59,10323,20160321,61000.0
O,40,10324,20130919,56000.0
M,45,10325,20160103,73000.0
M,21,10326,20170115,48000.0
F,48,10327,20170618,67000.0
M,81,10328,20180228,74000.0
M,21,10329,20180713,64000.0
M,57,10330,20180408,58000.0
M,53,10331,20141016,60000.0
F,79,10332,20161126,109000.0
F,72,10333,20180521,55000.0
M,58,10334,20180720,49000.0
M,83,10335,20171108,54000.0
M,72,10336,20171207,70000.0
F,64,10337,20180227,92000.0
M,86,10338,20160319,46000.0
F,74,10339,20170412,71000.0
F,44,10340,20180321,69000.0
M,38,10341,20150813,52000.0
,118,10342,20180322,
M,29,10343,20180210,71000.0
,118,10344,20170909,
F,74,10345,20171211,37000.0
M,40,10346,20141129,33000.0
,118,10347,20180310,
M,35,10348,20171217,68000.0
F,60,10349,20170712,44000.0
M,70,10350,20171225,31000.0
M,20,10351,20140321,69000.0
,118,10352,20161202,
M,65,10353,20150623,92000.0
F,24,10354,20170906,38000.0
M,69,10355,20180102,31000.0
F,36,10356,20170927,67000.0
M,47,10357,20160412,48000.0
F,63,10358,20151209,71000.0
,118,10359,20180717,
M,63,10360,20180317,60000.0
M,67,10361,20180122,95000.0
M,87,10362,20161029,67000.0
F,68,10363,20170328,32000.0
M,71,10364,20170228,82000.0
M,51,10365,20160417,110000.0
F,65,10366,20160928,99000.0
M,52,10367,20160406,67000.0
M,54,10368,20171112,40000.0
F,83,10369,20170929,37000.0
M,74,10370,20160803,92000.0
,118,10371,20160727,
M,21,10372,20180717,42000.0
M,66,10373,20180323,71000.0
M,31,10374,20180123,64000.0
M,57,10375,20140201,74000.0
M,68,10376,20160622,90000.0
F,45,10377,20170605,63000.0
M,87,10378,20160815,114000.0
M,63,10379,20160323,72000.0
M,65,10380,20151112,61000.0
O,46,10381,20171013,82000.0
,118,10382,20170223,
M,43,10383,20141004,50000.0
,118,10384,20180429,
M,27,10385,20150515,48000.0
M,70,10386,20160528,71000.0
,118,10387,20180513,
O,52,10388,20180419,87000.0
F,68,10389,20151018,113000.0
M,64,10390,20151108,46000.0
M,58,10391,20180206,85000.0
F,82,10392,20180619,54000.0
F,77,10393,20151117,80000.0
M,28,10394,20150721,70000.0
F,69,10395,20160616,98000.0
M,59,10396,20150123,54000.0
M,44,10397,20160317,93000.0
F,62,10398,20170701,74000.0
M,21,10399,20150322,73000.0
F,62,10400,20170429,55000.0
F,57,10401,20180419,71000.0
F,83,10402,20160214,101000.0
M,55,10403,20160619,48000.0
F,39,10404,20170607,90000.0
F,74,10405,20170917,72000.0
M,53,10406,20180225,36000.0
M,51,10407,20160110,116000.0
F,55,10408,20170111,93000.0
,118,10409,20170108,
O,34,10410,20150903,66000.0
M,49,10411,20180210,77000.0
F,85,10412,20180404,84000.0
F,90,10413,20160207,78000.0
,118,10414,20170714,
M,38,10415,20150930,100000.0
F,50,10416,20180502,87000.0
O,41,10417,20150616,54000.0
F,72,10418,20160723,109000.0
M,19,10419,20150625,33000.0
F,53,10420,20170728,83000.0
F,67,10421,20171023,67000.0
O,84,10422,20171129,44000.0
,118,10423,20170331,
F,34,10424,20160521,47000.0
M,70,10425,20180122,70000.0
M,33,10426,20170911,73000.0
M,79,10427,20180123,74000.0
F,32,10428,20170710,50000.0
F,45,10429,20160114,73000.0
M,21,10430,20180626,33000.0
,118,10431,20170519,
F,78,10432,20160620,110000.0
M,60,10433,20180511,91000.0
M,47,10434,20180609,91000.0
,118,10435,20150903,
,118,10436,20131031,
F,58,10437,20171019,90000.0
M,72,10438,20180421,47000.0
M,62,10439,20150713,75000.0
F,64,10440,20160823,119000.0
M,74,10441,20170828,65000.0
M,64,10442,20180218,48000.0
F,58,10443,20180626,63000.0
M,47,10444,20170812,69000.0
M,60,10445,20150408,43000.0
M,90,10446,20170824,54000.0
F,19,10447,20160512,42000.0
F,52,10448,20161124,42000.0
M,48,10449,20170908,51000.0
M,46,10450,20131215,45000.0
M,50,10451,20150630,68000.0
M,65,10452,20171210,50000.0
F,59,10453,20151230,119000.0
F,62,10454,20170504,82000.0
,118,10455,20171110,
F,65,10456,20180221,56000.0
F,32,10457,20161029,35000.0
F,25,10458,20170622,50000.0
M,74,10459,20160211,36000.0
O,59,10460,20150806,48000.0
F,42,10461,20151213,60000.0
F,82,10462,20170412,74000.0
,118,10463,20170812,
M,37,10464,20170731,66000.0
F,88,10465,20170914,113000.0
F,63,10466,20170615,78000.0
M,57,10467,20160630,79000.0
M,54,10468,20180228,56000.0
M,50,10469,20180425,66000.0
M,24,10470,20171201,46000.0
F,66,10471,20160215,31000.0
M,45,10472,20150722,62000.0
F,47,10473,20171019,42000.0
M,57,10474,20151106,80000.0
F,49,10475,20180316,85000.0
M,70,10476,20160801,74000.0
M,64,10477,20171207,53000.0
M,52,10478,20170821,49000.0
M,22,10479,20171112,34000.0
F,92,10480,20170724,43000.0
M,43,10481,20180709,72000.0
M,23,10482,20151124,62000.0
F,68,10483,20170223,103000.0
M,45,10484,20180204,61000.0
F,72,10485,20160721,115000.0
M,35,10486,20160610,35000.0
M,66,10487,20180120,68000.0
M,72,10488,20180130,73000.0
,118,10489,20171216,
M,67,10490,20180211,43000.0
F,57,10491,20171224,43000.0
,118,10492,20151117,
M,45,10493,20160420,82000.0
M,38,10494,20170919,63000.0
M,50,10495,20160519,74000.0
M,59,10496,20180301,64000.0
M,77,10497,20170531,65000.0
F,66,10498,20160229,115000.0
M,42,10499,20151016,87000.0
F,70,10500,20170718,76000.0
M,21,10501,20140611,73000.0
F,26,10502,20170820,58000.0
F,66,10503,20160410,98000.0
,118,10504,20150927,
M,20,10505,20140522,36000.0
F,87,10506,20180309,62000.0
M,46,10507,20141122,41000.0
M,75,10508,20151104,97000.0
M,77,10509,20171008,53000.0
M,55,10510,20170710,61000.0
F,60,10511,20180128,32000.0
,118,10512,20170719,
,118,10513,20180513,
M,43,10514,20171212,38000.0
M,35,10515,20170830,60000.0
M,59,10516,20180302,75000.0
,118,10517,20161226,
F,57,10518,20171126,63000.0
M,48,10519,20180625,91000.0
M,55,10520,20160826,37000.0
M,74,10521,20161220,53000.0
,118,10522,20160201,
M,19,10523,20171107,35000.0
M,39,10524,20140129,35000.0
M,84,10525,20160212,52000.0
M,57,10526,20180703,55000.0
F,30,10527,20160513,40000.0
F,28,10528,20161213,46000.0
F,44,10529,20171228,49000.0
M,21,10530,20150801,40000.0
F,44,10531,20180517,30000.0
F,54,10532,20180102,50000.0
M,36,10533,20180312,47000.0
F,67,10534,20151212,111000.0
,118,10535,20160516,
M,52,10536,20170805,50000.0
O,41,10537,20180226,64000.0
M,87,10538,20161004,36000.0
M,55,10539,20161126,64000.0
,118,10540,20180520,
M,22,10541,20170813,45000.0
M,49,10542,20170901,48000.0
F,40,10543,20171004,62000.0
F,49,10544,20160704,80000.0
,118,10545,20151231,
M,40,10546,20170128,80000.0
M,38,10547,20170823,39000.0
M,26,10548,20160917,66000.0
M,61,10549,20171114,48000.0
M,69,10550,20161113,36000.0
M,57,10551,20160930,30000.0
M,73,10552,20170111,73000.0
F,44,10553,20140902,65000.0
F,25,10554,20170902,62000.0
F,37,10555,20170830,45000.0
F,69,10556,20150106,49000.0
M,47,10557,20171015,46000.0
M,43,10558,20180519,73000.0
,118,10559,20150804,
M,85,10560,20140218,47000.0
M,32,10561,20180425,59000.0
M,34,10562,20170802,41000.0
F,63,10563,20170925,35000.0
F,57,10564,20170508,118000.0
M,44,10565,20151021,39000.0
F,50,10566,20170812,74000.0
F,65,10567,20170305,37000.0
,118,10568,20170426,
M,62,10569,20170619,48000.0
,118,10570,20151113,
O,42,10571,20151217,31000.0
M,55,10572,20180613,93000.0
,118,10573,20160218,
M,56,10574,20141114,34000.0
,118,10575,20180621,
F,73,10576,20150424,70000.0
F,26,10577,20150424,61000.0
M,58,10578,20180318,52000.0
M,61,10579,20161218,91000.0
F,71,10580,20180310,97000.0
M,72,10581,20170123,80000.0
M,54,10582,20171206,57000.0
M,60,10583,20150128,60000.0
M,59,10584,20160328,46000.0
F,75,10585,20171027,102000.0
M,79,10586,20150413,66000.0
M,40,10587,20130809,52000.0
M,49,10588,20150902,81000.0
F,50,10589,20170828,74000.0
M,63,10590,20160129,96000.0
M,28,10591,20180215,42000.0
F,31,10592,20150929,42000.0
M,52,10593,20170825,70000.0
F,61,10594,20160517,82000.0
F,66,10595,20171023,63000.0
M,44,10596,20151223,53000.0
,118,10597,20170930,
F,54,10598,20171007,84000.0
M,34,10599,20180526,36000.0
M,31,10600,20170202,46000.0
M,27,10601,20150228,62000.0
M,63,10602,20171129,55000.0
M,46,10603,20180104,71000.0
M,49,10604,20180106,40000.0
M,35,10605,20151202,30000.0
M,61,10606,20150528,34000.0
,118,10607,20180625,
M,46,10608,20180120,88000.0
M,59,10609,20170208,37000.0
F,21,10610,20140717,50000.0
F,61,10611,20131119,69000.0
,118,10612,20160406,
M,55,10613,20150921,35000.0
M,65,10614,20131102,52000.0
F,95,10615,20170713,32000.0
F,44,10616,20161227,79000.0
F,58,10617,20150324,66000.0
M,53,10618,20170222,34000.0
M,66,10619,20180125,70000.0
M,66,10620,20171204,77000.0
M,76,10621,20160615,94000.0
F,52,10622,20150731,84000.0
M,42,10623,20180422,86000.0
M,39,10624,20180722,49000.0
F,57,10625,20160415,106000.0
M,68,10626,20140429,51000.0
F,30,10627,20180606,31000.0
M,18,10628,20171205,53000.0
M,52,10629,20171005,111000.0
M,67,10630,20180225,90000.0
M,49,10631,20171129,62000.0
M,36,10632,20180528,43000.0
F,53,10633,20170818,79000.0
M,38,10634,20170905,44000.0
F,88,10635,20170930,86000.0
F,65,10636,20150906,103000.0
M,71,10637,20170908,83000.0
M,44,10638,20160111,72000.0
M,48,10639,20170503,36000.0
F,49,10640,20170515,113000.0
M,63,10641,20150130,49000.0
M,69,10642,20170719,61000.0
M,59,10643,20170422,106000.0
M,72,10644,20170209,55000.0
M,69,10645,20180317,45000.0
M,65,10646,20180521,63000.0
F,58,10647,20171126,95000.0
F,46,10648,20171227,84000.0
,118,10649,20170804,
F,30,10650,20170321,45000.0
,118,10651,20170411,
M,53,10652,20150825,103000.0
M,61,10653,20150905,74000.0
M,58,10654,20160816,114000.0
,118,10655,20160617,
M,65,10656,20180617,96000.0
F,72,10657,20180124,75000.0
,118,10658,20160527,
F,68,10659,20151020,101000.0
M,52,10660,20171217,36000.0
F,63,10661,20160719,44000.0
M,76,10662,20140121,34000.0
F,57,10663,20171212,80000.0
M,53,10664,20170924,38000.0
M,55,10665,20150119,57000.0
M,84,10666,20171202,62000.0
F,57,10667,20171104,71000.0
M,62,10668,20131124,45000.0
F,50,10669,20151118,79000.0
M,36,10670,20171211,39000.0
F,64,10671,20171224,45000.0
F,52,10672,20161109,44000.0
,118,10673,20180522,
F,58,10674,20170720,90000.0
F,65,10675,20180617,72000.0
,118,10676,20151118,
F,53,10677,20170915,94000.0
M,19,10678,20160508,51000.0
M,51,10679,20180221,89000.0
M,72,10680,20160205,92000.0
M,62,10681,20180527,66000.0
M,91,10682,20150911,40000.0
F,81,10683,20171212,31000.0
F,48,10684,20160728,119000.0
M,94,10685,20170508,54000.0
M,36,10686,20171031,40000.0
M,47,10687,20180518,64000.0
F,81,10688,20170816,116000.0
M,49,10689,20150331,61000.0
F,56,10690,20180503,35000.0
M,52,10691,20171129,45000.0
M,41,10692,20160720,59000.0
F,59,10693,20160116,86000.0
,118,10694,20170918,
M,51,10695,20160107,98000.0
F,48,10696,20180303,100000.0
M,41,10697,20170108,45000.0
F,18,10698,20180311,68000.0
F,45,10699,20160708,32000.0
M,58,10700,20160402,79000.0
,118,10701,20171128,
,118,10702,20161010,
M,59,10703,20160725,76000.0
F,52,10704,20160525,78000.0
M,52,10705,20150808,67000.0
F,21,10706,20131223,37000.0
M,42,10707,20160606,47000.0
F,92,10708,20161206,75000.0
M,41,10709,20140709,34000.0
F,39,10710,20171125,80000.0
M,54,10711,20170121,117000.0
F,80,10712,20160121,43000.0
M,44,10713,20150903,56000.0
M,43,10714,20180216,33000.0
F,57,10715,20160314,77000.0
F,48,10716,20170418,87000.0
M,67,10717,20150822,30000.0
M,61,10718,20180220,92000.0
,118,10719,20161205,
F,58,10720,20161001,81000.0
M,53,10721,20170926,84000.0
,118,10722,20160507,
M,78,10723,20140303,70000.0
M,65,10724,20160723,35000.0
F,66,10725,20170215,110000.0
F,71,10726,20151113,64000.0
,118,10727,20151123,
F,48,10728,20160418,114000.0
F,53,10729,20171201,75000.0
F,51,10730,20171007,112000.0
F,59,10731,20170821,51000.0
M,31,10732,20180430,53000.0
F,57,10733,20171228,82000.0
F,59,10734,20160327,55000.0
M,54,10735,20161028,55000.0
M,43,10736,20161215,56000.0
,118,10737,20160201,
M,58,10738,20171204,39000.0
